user_id,items_count
76561198120646995,63
AwesomeDoormat,515
76561197990557433,0
diglekango,99
76561198060089846,15
76561198055370293,122
duzim,355
teemolololol,75
76561197995098683,102
DropBear99,56
76561198045236669,0
banjoabbyshelly,0
GhandiSikh,189
swscorpian,248
76561197983126861,196
thecosplayermotherfucker,15
durolan2535,66
76561197997884293,55
76561198100205554,27
whatcanisayimjusttoogood,67
76561198009819704,122
123repulseMe,137
76561197969800840,183
Cab117,68
76561198048289869,5
DrVendax,322
76561198070571964,51
76561198054212632,5
76561198090773476,81
Dragoten,13
76561198051638090,45
thedragon347,111
76561198015157743,374
TotallyCleverID,79
76561198073725626,51
76561198101398885,0
dragonxx5,32
76561198054978831,24
Drag_Riper,46
76561198043781609,40
xthepug,0
76561198010309907,93
76561198045774424,109
76561197991766223,51
76561198084378649,63
76561198172455607,40
76561197977615598,66
drewwyg,51
76561198095731041,0
76561198024886663,48
76561198060941371,2
foxeia,24
DrMolo,131
76561198097534775,0
DrumEssence,12
76561198153904644,40
76561198028061147,131
ashley1222,46
dubsdoge,0
76561198061987145,46
76561198098848104,23
lonat,86
76561198165512984,31
biggertonfaggot,218
mrenigmate,253
vitoprofile,0
76561198094102814,21
76561198065002838,54
Axe603,104
76561198057119793,0
76561198082172301,0
76561198070983798,41
76561198090724989,145
JamesDurham23JubileeRd,336
Congo-Jack,27
76561198050023141,0
76561198006977846,29
76561198040454306,122
76561198018159202,103
76561198080980901,130
76561198066955730,89
Dweg,12
76561198068133714,100
76561198056288026,204
76561198010375422,133
76561198083892512,31
dyslexicdew,105
Dysloyal,29
themadnote,28
76561198012135937,81
Eack,153
76561198008263039,0
76561198101296113,140
76561197998179587,5
76561198049330006,10
76561198070239906,36
76561198060822442,22
76561198049435011,132
76561198049752484,322
76561198069485907,0
76561198084637047,32
76561198105310142,87
edgar_its_the_popo,48
76561198078017141,31
riseofnations231,14
76561198063572874,76
DingarooEF,46
efey123,28
76561198011743390,385
Efreak,2122
76561198038840599,155
eggrith,42
76561198045236145,44
76561198008150212,221
SuccForCancer,133
76561198060670197,54
76561198027043431,73
76561198151870370,5
UberDuckLord,126
76561198073069235,36
76561198065712655,16
cormalgus,126
hashandtag,0
76561198057617947,5
JZargo4Pres,137
XavvPlays,43
76561198060852416,43
76561198056254879,56
ELCHUZZY69,53
76561198067506610,0
76561198053858353,5
76561198066802685,0
117331,67
76561198086204732,13
Clarkos,133
susanoofag,24
eljefe2171,84
76561198068723507,6
ElliotMAN402,0
76561198073754800,59
76561198140431707,19
76561198018465863,87
76561198078049835,32
LapFucksTrax,389
76561198047866299,140
9618,57
emgee2,40
pon2543007,322
76561198086225444,37
76561198064445006,19
en-esta-partecita-esta-zacler,87
76561198083383461,34
MartinZ,49
76561198075233562,51
76561198059831638,49
EnderRay10420,65
Mr_Doge,188
Enigmedic,113
76561198026040814,108
76561198010531550,62
76561198018316773,147
76561198059783767,204
PurpleGenius,116
76561198048256508,0
En_tion,134
76561198154493361,65
76561198069896420,20
76561198065821181,71
76561198083090908,40
epiccheezus,43
76561198042410388,357
76561198047996563,136
epicsquid,0
76561198020571988,24
FedeAcv2,45
76561198065064285,18
76561198097219763,34
76561198047688625,71
akiomio,160
76561198170217862,123
76561198117877658,0
Eryene,48
76561198073082088,56
76561198003183623,0
76561198061319237,41
EternumHD,66
76561198013247974,68
SpecialSomeone,28
76561198051572517,14
76561198069110140,0
foodeater101,61
nKife,0
compuguy123,39
76561198041889877,41
76561198063364493,31
EVED826,158
LordJacques,213
76561198054332392,30
76561198014848587,560
76561198064260593,60
hayen-,7
65464684,179
exrayted,71
76561198068174077,18
Nikiad,109
76561197995939652,127
hoot_toot,155
76561198084719787,49
explodinggravy,103
76561198028187926,52
76561198095236348,20
rubengericke,37
76561198065213080,73
ExtraEdition,54
76561198041730036,80
76561198088408984,30
sgtkitty,47
76561198095425186,16
76561198065247694,157
76561198054549164,36
76561198044411904,27
Bu113ts,94
F4LL14NT,20
76561198015251826,59
76561198094506909,22
Letachal,412
fah6k8,105
76561198052055234,48
76561198051500821,3
76561198084582535,144
76561198084886773,0
001002130882,3
76561198072448228,0
76561198046912445,0
apples58,13
falynax,33
76561198061614069,0
76561198071196751,16
Fanatic_crash,300
fgepojkldfhklsdfhphdf,0
PlainLukekil,237
farax2294,63
76561198048923479,0
76561198045400789,77
76561198020280754,311
76561198103524411,99
rockethaul,82
76561198055305294,70
76561198106239471,0
wingzhd,21
76561198045566851,20
76561198085107826,45
76561198073934730,236
76561198047197651,48
76561198073714126,13
76561198092362090,28
76561198047208774,74
whyiscustomurlathing,84
FeatInk,109
Horsefeces,343
bigprenis,149
76561198068086235,115
dahaydos,44
matt20131,145
76561198079480655,13
kritzkriegg,99
76561198067648599,122
76561198028357316,223
76561198090768760,31
76561198045552991,0
Mrawes0m3,118
Drfera,81
InsightXIVC,38
76561198054211660,0
izumireina,53
Fetolino,38
76561198032373589,221
76561197978756659,83
Fiesta787,111
76561197960425229,94
76561198057473311,68
TURRTS,9
76561198016210589,0
FilthyDeath,553
76561198019498497,0
76561198068825441,86
LetsBeOn,116
finjinimo,383
Sickface123,116
finnz,0
zfirefly,41
378366354,69
76561197994996550,303
76561198061285334,166
76561198074765837,25
Takmid,91
76561198075229095,119
76561198022345052,100
Charanchila,45
76561198090544844,0
FiveCast,54
76561198060900686,91
76561198069618584,110
76561198054602972,244
76561198094713764,8
76561198003855855,142
OH_MY_GOSH,83
masonlol07,0
76561198082157728,282
76561197964743311,200
modtech,100
76561198050465428,11
76561198081668294,3
Fliqi,146
76561198097602497,13
adderz308,82
BajanCanidian,59
76561198072077473,6
LCOPFLUFLY,141
76561198059049662,118
Fluphy_,63
76561198021135914,92
treemasterrace,388
linkproblems,0
Fluzzzer21,155
76561198162487321,47
76561198073409906,38
76561198033161894,12
foamzz,46
Anthonybasso,99
76561198041329443,110
76561198081848896,49
Fordy_104,221
76561198124526584,62
76561198044471846,20
FORTHMINGUTH,141
TruBru,425
76561198020703336,0
76561198083915781,98
Fr33Lanc3r007,823
76561197971090890,155
76561198083501834,28
76561198007165405,229
tyrone266,96
Frankaloons,183
jach5270,139
76561197995338574,206
76561198094830975,49
joshj23,34
76561198061557213,14
76561198045660485,0
76561198066916378,84
76561198022095288,93
76561198079897413,20
idsoftwaresquake,158
76561197979324684,43
FRESHDETH,55
76561198057781627,83
76561198007208545,57
76561198062924967,101
LightWavePrism,0
frishbourne,10
bradon745,271
farmerbillson,294
FrontlineNinja,132
iConnor_,80
76561197973525528,42
76561198093394236,27
76561198091938654,144
76561198058965353,100
dankememesforsweatyteens,86
76561198057225044,0
76561198098065176,22
76561197960575139,85
76561198068269072,43
76561198045421572,26
mudswipe,81
dazahh,39
76561198019669521,567
76561197985634755,395
76561198067938749,175
76561198092433943,26
maketeanotwar,98
76561197996644248,36
76561198007317040,67
LeBovin,402
2435689,76
FunkMeister1,0
funkysandwich,361
76561198141880878,55
76561198053877988,43
jbarton7,63
76561198080720289,13
76561198071928116,44
76561198079327998,77
76561198047999321,123
76561198068534077,0
76561198071836319,75
FW2912,239
76561198025199025,103
jb2481,40
spydude119,124
eyb0ssman,45
KingOfGabba,23
76561198034573935,0
76561198069192591,44
76561198057035793,0
76561198072724653,0
xKillerInstinct,17
galvanicturtles,0
JorazGamerGuy,69
76561198089131001,121
Jostler,0
76561198309337430,40
loominis,21
Gameska94,47
tcase42,137
Garsnaffle,595
gatorgolfing,164
Gavvvv,92
MrWeebleWalrus,44
Has2Ragretz,84
76561198067352691,0
76561198060072424,142
appletrevorjack,36
76561198065466146,38
SGSChief,104
haonman,16
HeavyfromHell,25
MysticZemo,238
gfire555,0
76561198202329564,18
76561198050768829,160
76561198036861500,52
76561198073533999,0
76561198088472271,56
76561198079307722,27
76561198056760638,66
fuzznut13,122
76561198036853946,46
Itsdickhead,26
swagbeans,24
HiJason,87
ghostlybug22,95
76561197973563612,0
76561198070652275,34
GiBaPEzLife,65
76561198089234698,7
76561198025089200,270
76561198080826588,56
76561198079080583,74
76561198079227569,129
gillinator,212
76561198095945803,57
_GINGY_X3_,86
GINJESUS,0
76561198057391954,51
gilamastra,63
blister189,251
76561198007188526,188
Wazzaa_man,154
76561198072280329,39
76561198075871336,110
76561198011894418,40
Glenbluey,296
76561198136097101,163
76561198029850782,77
Gluver,97
76561198071445832,30
cahyaong,0
76561198055359148,104
GordoEnForma,40
76561198028983796,89
sunnnnnnnnnnnny,38
102547508,13
76561198018479073,0
76561198074104344,79
76561198099724944,2
76561198160948073,24
066600,72
76561198077273975,131
MANUELTHEGOLDFISH,56
76561198053614643,86
76561198069765771,21
76561198024765966,94
76561198072069909,52
76561198048230501,157
Fishisaurus,79
76561198040814960,113
76561198054857692,0
Gterrestrial,43
76561197961702279,89
76561198054819876,9
76561198073853424,157
Turntaker,38
interactiveazza,0
silverpod,0
76561198052512374,50
76561198080592688,242
76561197991589633,0
gothamsavior24,149
76561198025862212,120
-Naughty-,62
uhhallo,0
Govostype0406,94
76561198114544247,39
threepointshooter,62
76561198081212987,0
76561198003189312,77
76561198149213236,85
farquadspenis,260
76561198046956473,37
FullTimeSilver3,27
76561198071279334,39
GravityI,147
great_partisan,94
76561198065839605,52
76561198076656479,58
76561198100417292,69
cuzimaboss,43
greendieno,11
76561198064547831,0
76561198056015983,70
76561197996156672,108
GREENMAN41,166
76561198066611105,87
Grelekzel,116
ireallycantwakeup,48
gregorypap,102
Grey_jo,52
76561198016940185,108
greyson_4450,62
76561198035632910,79
76561198138586856,56
ReapersHunt,98
luduwick,96
GirlzLikeBears,29
TheWaterGod,49
sphix,116
76561198070892581,51
iTz_STEPO,169
GSketch,34
The_Pr0,0
76561198018298198,147
guhou,170
GuihZito,49
mastergamerinfinity,58
76561198083542691,29
Spiritedaway1,14
D3M0N50U15,0
GungeonRighteer,94
76561198043824579,137
76561198053162887,36
76561198062447997,35
gusso10_,219
76561198002171193,0
76561198076715929,0
yaplapissolar,0
76561198052204447,9
crazy-joe98,238
76561198083306816,29
76561198053608159,0
Habbyman,49
76561197970519408,0
Haelise,178
Haelnorr,94
76561198082179266,32
76561198049385848,79
76561198047049238,15
76561198055879530,0
Haitroid,97
76561198299095634,42
76561198064117690,0
76561198021575394,34
76561198074079694,121
76561197990616558,81
Halio99,52
HallowedDragon,127
halofreak61,75
HamThePanMan,36
76561198043275956,189
76561198051902499,58
76561198009260087,120
Hamz12,47
hand0fcthulhu,157
Noster69,579
76561198065866954,68
76561198020901037,219
HandsomeGwen,64
supersushi987,76
sopramudar,64
76561198080881484,71
76561198038572397,116
redddu,48
76561198081776244,70
76561198081114534,8
76561198077993857,59
76561198042042833,169
76561198051635761,17
OfficialRagey,30
TittyDestroyer,104
76561198082191375,16
xxxkennySopxxx,37
76561198083095219,0
HAramabeeHarrrisssooon,109
76561198094523402,8
DANKESTMEMEMACHINEEVER,48
76561198057492666,0
76561198040641436,138
lucky-seven,265
DeliciousPuddin,140
76561198119721428,56
76561198072072529,28
76561197997578794,27
76561198121314683,108
76561198123168383,90
harrylolman,83
hartwig1999,27
Harv3yy,30
76561198046718131,5
Rambo1061,71
harvse,291
corhodzic,88
76561198081750536,21
theradhatter,179
x1341,122
hawaiianisswag,41
76561198061652444,80
76561198026769014,158
76561198066734993,108
76561198103362354,74
Nzatz,214
fil96,320
Headap,358
76561198070092383,95
hecaton_john,344
76561198088206812,46
76561198088531301,36
76561198042879129,147
76561198045368186,112
TDOJ3DTDO,94
76561198019053991,165
76561198070448499,31
HeliDash,81
76561198079655294,76
punkinoz,0
imsufferingkillme,38
76561198090471916,21
hellotherem8,65
76561198064377170,0
76561198003964800,380
fintanboy,93
henrydxb,198
76561198059990081,38
bobthehappyterroriest,115
76561198043274212,18
PimpIt,51
76561198062484829,67
76561198055335886,66
76561198070690856,0
76561198045953692,49
216712138,92
76561198006679831,0
hewl,820
76561198067255518,0
HexualSealing,253
Gawee08,85
76561198123074348,143
76561198056816892,155
DarknessFallsUponUs,55
76561198013291691,434
76561198101261169,50
koconut100,56
cansomeonetellmehowthisworks,128
76561198036822015,0
highpr,150
gabrielhilel,20
CyberBlade,718
76561198181950086,25
76561198042823843,233
76561198085738556,42
stevenlikesdicks,34
hollowchild,285
Hollowfun,275
holyswifter,35
WildCheese,190
76561198015759079,42
76561198079621961,65
76561198074498944,37
76561198092151965,50
76561198080786408,15
notbestatnothing,0
quadruplemoney,53
76561198080644089,23
peoplesidiot,81
IrishNZ,170
76561198066243952,11
iareasdaft,28
kylesimmonds,352
DazzaPlays,184
horizon95,1166
76561198057168558,22
76561198066842598,151
76561198006283037,17
HORSE_LEGEND,14
76561198094836134,10
76561197999429998,172
HostileTemper,32
76561198230094848,14
GenericNonCreativeProfile,37
beefiest,94
b167er,133
76561198083780235,44
76561198095222559,8
huy115,68
76561198065934504,231
76561198071399737,0
76561198054285764,73
76561198072991890,4
76561198079468384,23
76561198045322953,0
76561198139694944,0
76561198026165009,85
itschewz,97
bigdickslicknicktran,21
anthonyrocks65,213
Bhulb,194
mkdtiger,43
76561198071274892,36
76561198047901097,46
76561198054508148,237
76561198076863368,80
offlinebyourmine,55
76561198067593136,95
HunkHogan69,97
76561198061119912,31
1337hunter,67
76561198062884956,0
JustHarley,119
Huyest,177
Huzzahsaidso,24
naomibby,0
76561198061796524,75
76561198009498722,132
76561198057650518,118
mitchbeattie177,87
hzqBICEPS,8
poopeepeepoo,107
76561198032745004,99
76561198046190974,10
76561198048597734,82
76561198041993527,51
76561198101174309,18
lkasyukasjnrgabgs,61
I_BBox_4_u,41
76561198088656790,7
zaintheking,59
Ulrikk,73
nallek99,135
tickets845,198
folkfrightsa,122
76561198058193734,30
76561198031835539,97
76561198070792786,152
76561198096157669,64
pudjapu,224
Budddly,87
76561198087871638,52
76561198067069534,21
kenfucius,187
76561198096901553,25
76561198078497059,4
76561198035565913,40
iampro554433,189
ian_ramsay,76
76561198071526072,83
DeathNostalgia,75
76561198034167696,149
vannagainn,75
nicholasd7,66
Icebrrg1245,100
76561197990772718,292
icesolo,70
badk,0
76561198078158959,19
Ichisino,0
iChuckRice,46
76561198020321192,112
76561198075240912,0
River__,61
IDGam3r,142
HonestlyIdontcares,98
76561198095214263,63
FireInLatin,141
IGotDahMunchies,90
76561198068085433,0
iisthelaw,0
nhancat,50
76561198062033570,9
mrjuangore666,61
76561198106027055,9
76561198084946995,15
76561198056808191,27
ILiveInYoFridge,193
macey_moo,56
marster1618,45
Illuminutter,103
76561198065890292,131
CancerCure,24
76561198055499125,77
76561198069334143,14
76561198078038535,17
76561198046373675,64
76561198079743094,48
ImSeriouss,50
iMurder,1162
Imvoo,124
76561198066760486,102
76561198223442840,0
dugec01,232
FiftyshadesofPinkie,584
staecrh,326
infamouscharles,86
76561198069886978,32
76561198075989472,101
76561198005400196,251
76561198101005153,46
Infinitespeed,150
76561198095297673,31
76561198088860621,45
76561198087457644,52
76561198068363182,33
76561198001809619,0
evejohnhoward,47
sweatmore,146
76561198078507625,79
76561198081063480,89
cammax30,89
76561198041240181,321
rtsj,32
76561198063169249,111
76561198078587197,92
76561198084041983,87
guidetti1,34
isaacdevil,46
ias19112000,210
76561198097442979,24
76561198066084140,86
alexisbest25,46
iSkulz,105
76561198070425070,32
OneAndOnlyTrake,46
76561198073231074,29
Issekara,145
ysarge,275
76561198064956459,209
76561198068536859,42
Domobot3,20
ITCGaming101,72
yodadda,0
OmegaTheDesigner,22
itscriddle,91
76561198066002651,16
76561198069124937,0
snowwiee221,30
iVerse,35
iVoltGaming,259
76561198077735328,0
76561198018891332,375
B1shy,0
jaememes,23
76561198047273546,86
ironcass,51
76561198044586193,79
JosephBarrett,65
josechowyi,169
76561198155610749,45
jinmanabe,13
76561198074401489,0
Jaberley,14
jabso,329
HappyCrabby,27
Swag_Lord,220
thelostwolf,96
76561198079690718,36
Cubbyjack,33
keiran1,102
Jacmac,308
jacowarlock,312
jadaik,126
76561198080252389,154
zoulrocker,27
76561198021364449,62
reznov6,101
76561198058942295,0
76561197967443671,96
Guinhoh311,81
76561198099036584,10
76561198090269293,63
76561198045195391,48
76561198049901169,58
JamaicanTheBacon,84
76561198005199874,0
76561198073454377,95
heyheybabybaby,67
Jamessss,102
JamsL33T,38
76561198027305355,64
JamFusion,0
jamin13,0
76561198042113307,0
Agent_Nova,40
76561198031677195,100
jarheado,0
JarpsAU,99
Jarrod159,210
ventator,64
jarvisnumbanine,195
JorahJorahJorahTheExplorer,0
Jasonza,79
Memphis__,36
76561198054743995,15
jawdoe,603
76561198037459876,162
Jaxon1049,64
xchaai,26
76561198064263411,12
76561198072094518,38
76561198009605382,80
76561198055262214,47
76561198080838936,40
76561198055365037,107
76561198035057945,5
Jc63921,154
76561198081422627,101
jdrocks,423
thewisesponge,61
76561198046529240,23
76561197982855819,0
76561198095861440,26
idonothack,1946
76561198062268962,0
76561197998470425,44
lilnobody,151
76561198062417966,140
76561198049438589,130
76561198037131489,115
jeshusteammaster,59
